SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year,ArtistFamiliarity,ArtistHotttnesss,SongHotttnesss,EndOfFadeIn,Energy,Loudness,StartOfFadeOut
4485,"b'SOMYRRN12A3F1EA18C'",142144,"b"Cycle de l'erance"","b'ARQKBSH1187B9B4B99'",,"b''",,"b'Francis Dhomont'",0.0,540.49914,1,0.45,154.045,3,0.494,"b'Chiaroscuro'",0,0.09070254987391,0.29533281954469626,0.21204540548371908,10.838,0.0,-18.464,515.831
4486,"b'SOWIHGX12AB017D6EA'",340648,"b'Irish Folk Favourites'","b'ARKNICM1187B9B9CE5'",,"b''",,"b'Mick Moloney'",0.0,32.91383,7,0.047,195.44,1,0.0,"b'Bodhr\xc3\xa1n Solo'",0,0.4605742120420632,0.30012825264875287,0.0,0.2,0.0,-23.419,28.81
4487,"b'SOEURME12AC3DF81F5'",603118,"b'Outtakes and Demos 1975 -  2003'","b'ARZIKR01187B98DF08'",,"b''",,"b'Joe Grushecky'",0.0,257.95873,2,0.249,124.858,4,0.383,"b'Cracking Under Pressure 83'",0,0.5030023057537399,0.0,nan,0.195,0.0,-8.026,245.754
4488,"b'SOELHME12A8C145C19'",613074,"b"U.S. Tour '72"","b'ARZCNRW11F50C4A630'",,"b''",,"b'Groundhogs'",0.0,601.3122,7,0.203,153.656,1,0.0,"b'Split Part One'",0,0.5184423040510363,0.42203383557785346,0.4934668191214855,0.0,0.0,-11.942,596.677
4489,"b'SOISFRK12A6D4F573D'",37491,"b'DECEMBERUNDERGROUND'","b'AR2FAMK1187FB4CF60'",,"b'Ukiah CA'",,"b'AFI'",0.0,328.72444,4,0.093,113.471,5,0.576,"b'Affliction'",2006,0.909247283466974,0.5549385224746309,0.8369301219556046,0.136,0.0,-5.711,318.996
4490,"b'SOJDOWV12A58A77C06'",53613,"b'Are You With Me?'","b'ARMYKRB1187B98CFF0'",,"b''",,"b'Cowboy Mouth'",0.0,197.90322,6,0.082,153.968,4,0.0,"b'Jenny Says'",0,0.6811480229878107,0.40199254009343804,0.6237833373203672,0.545,0.0,-5.801,195.199
4491,"b'SOYECRB12A6D4F4BE0'",28908,"b'Molokai'","b'ARWJHW61187B98FA8E'",-4.03479,"b'Kasai Zaire'",21.75627,"b'Papa Wemba'",0.0,293.53751,7,0.887,92.379,3,0.989,"b'Bakwetu'",1998,0.5419683747338633,0.4178853489630385,nan,0.0,0.0,-10.614,289.831
4492,"b'SORMORE12A8C133DCA'",146604,"b'Flee'","b'AR695PK1187B996E35'",54.6904,"b'West Hartlepool England'",-1.2323,"b'The Jeremy Spencer Band'",0.0,327.05261,10,0.579,135.013,1,0.0,"b'Sunshine (Album Version)'",0,0.5209330793305875,0.2060203719845676,0.2398058738083323,0.192,0.0,-10.398,317.55
4493,"b'SOVGAZH12A8C140274'",307454,"b'Tougher Than Leather'","b'ARX9YIP1187B98A656'",,"b''",,"b'RUN-DMC'",0.0,185.23383,6,0.163,124.993,4,0.299,"b'Miss Elaine'",1988,0.6869889546292448,0.6066301517291853,nan,0.0,0.0,-4.92,185.234
4494,"b'SOLPAYF12A58A7F024'",85958,"b'Something Got Me Started: Live In Cuba'","b'AR198711187B9AD09F'",,"b'\xc4\xb0ngiltere'",,"b'Simply Red'",0.0,253.43955,7,0.742,105.468,3,0.757,"b'A Song For You (Live)'",0,0.7315905924570357,0.4985636112679809,0.26586104921065007,0.0,0.0,-11.883,245.435
4495,"b'SOCHDNX12A67ADA90D'",16681,"b'Harlem World *Cancelled*'","b'ARS2W231187B99EDEC'",,"b''",,"b'Mase'",0.0,242.93832,3,0.076,93.871,4,1.0,"b'What You Want [feat. Total] (Album Version)'",0,0.6308718792944613,0.41511460803695666,0.78688908521577,0.071,0.0,-6.63,235.526
4496,"b'SOKYVJB12A8C13E23C'",164097,"b'Best Of Bodeans : Slash & Burn'","b'ARKL75U1187FB5B8B6'",43.01437,"b'Waukesha WI'",-88.23546,"b'BoDeans'",0.0,284.76036,2,0.742,120.277,4,1.0,"b"You Don't Get Much"",1989,0.6176086939874837,0.4059673692017926,0.36727341580934564,0.171,0.0,-10.631,274.733
4497,"b'SOAVGKZ12A81C1FD16'",275520,"b'Dejame Entrar'","b'ARLAWDD1187FB48367'",,"b' '",,"b'Carlos Vives'",0.0,213.41995,8,0.676,88.772,3,0.934,"b'Decimas'",0,0.6209639810603148,0.41325469345890786,0.4507622416414992,2.113,0.0,-6.04,208.155
4498,"b'SOTELUQ12A6D4F7CFD'",27698,"b'Hard To Earn'","b'ARDSWIE1187FB39056'",,"b'Boston Massachusettes'",,"b'Gang Starr'",0.0,218.38322,2,0.161,91.399,4,1.0,"b'Mostly Tha Voice (Explicit)'",1994,0.7058817769776876,0.49117895374931125,0.5851164871673854,0.334,0.0,-10.112,207.459
4499,"b'SOGPMDO12A58A7E070'",600648,"b'Hear Our Prayers O Lord'","b'AREWQSE1187B9AEC6C'",32.58507,"b'Mississippi'",-89.87374,"b'The Jackson Southernaires'",0.0,212.40118,9,0.256,65.675,3,0.835,"b'Leave You In The Hands'",0,0.32300899095323227,0.31143764032728327,nan,0.312,0.0,-9.905,206.071
4500,"b'SOLWMEJ12AC961829F'",692305,"b'II'","b'ARZIHDF11F4C847D1C'",,"b''",,"b'Caniche Hara-Kiri'",0.0,178.15465,1,0.637,131.946,3,0.157,"b'Frigide'",0,0.44736422758516603,0.27801671055142424,0.26376758986854226,0.189,0.0,-9.729,174.684
4501,"b'SOPMGXS12A8C133199'",197974,"b"Collector's Edition"","b'AR86QIW1187B9AD8F0'",32.31928,"b'Tyler AL'",-86.89775,"b'Clarence Fountain'",0.0,312.08444,9,0.829,122.18,3,0.656,"b'Beams Of Heaven'",0,0.4497592459723694,0.0,0.0,0.0,0.0,-19.137,312.084
4502,"b'SOCJHKC12AB0188F03'",818106,"b'Retro Years'","b'ARPHH7Z1187B9B6A3A'",,"b'Sona-Bata Zaire'",,"b'Franco'",0.0,217.86077,4,0.658,149.985,4,0.148,"b'On and on'",0,0.6004865427010225,0.45327023630649965,nan,0.0,0.0,-8.731,211.087
4503,"b'SOAOOXO12AF72A787F'",305795,"b'In Your Honour'","b'AR6XPWV1187B9ADAEB'",,"b'Seattle WA'",,"b'Foo Fighters'",0.0,313.10322,5,0.216,110.742,4,0.693,"b'Still'",2005,0.8392753929272774,0.5218431870083585,0.686941709201807,3.338,0.0,-12.584,293.645
4504,"b'SOINKBE12AB018770B'",798321,"b'Unstoppable Riddim'","b'ARTWPGO1187FB52DC3'",,"b'Kingston Jamaica'",,"b'Elephant Man'",0.0,232.95955,1,0.332,122.189,3,1.0,"b'informa'",0,0.7478153693139534,0.459189194680227,0.0,0.0,0.0,-6.449,207.244
4505,"b'SOBUSAT12AAF3B3A7A'",384036,"b'Jake Head Boogie'","b'ARIGKCK1187FB5C99B'",,"b'Centerville TX'",,"b"Lightnin' Hopkins"",0.0,70.53016,8,0.009,94.807,3,0.797,"b'Everyday I Have The Blues'",1999,0.7091984546610177,0.45577485357028213,0.37598430150044215,0.34,0.0,-17.332,70.53
4506,"b'SODRPTB12A8C144BB7'",479116,"b'Das letzte Gefecht/Live'","b'ARI2G3D1187B98D8A0'",,"b''",,"b'Extrabreit'",0.0,248.86812,5,0.695,138.517,4,0.781,"b"F\xc3\xbcr mich soll's rote Rosen regnen"",1993,0.5802044760140875,0.40030660709454924,nan,0.0,0.0,-5.004,248.868
4507,"b'SOZVTZB12A58A7AEE4'",22583,"b'Vixen'","b'AR3PDNJ1187B9AF3F0'",,"b'California - LA'",,"b'Vixen'",0.0,259.60444,11,0.323,124.67,4,0.509,"b'American Dream'",1988,0.6061025147262629,0.39601875365133,0.6731223076233742,0.462,0.0,-14.109,239.009
4508,"b'SOQSXAT12A6D4F5760'",37505,"b'S.O.S.'","b'ARIQZ2V1187B98E546'",,"b''",,"b'A-Studio'",0.0,421.27628,0,0.211,127.307,4,1.0,"b'S.O.S.'",0,0.4401582935385169,0.36257249427757804,nan,0.0,0.0,-9.657,414.424
4509,"b'SOHCWLZ12AB018781C'",358182,"b'Pink World'","b'AR8ZCNI1187B9A069B'",,"b''",,"b'Planet P Project'",0.0,74.762,7,0.112,117.815,3,1.0,"b"A Boy Who Can't Talk Part 2"",1984,0.42666785706940524,0.33227574659906806,0.0,0.0,0.0,-19.121,67.245
4510,"b'SOYWRWP12AB01845EE'",340438,"b'Four Christmases'","b'ARBEBBY1187B9B43DB'",,"b'Gainesville FL'",,"b'Tom Petty And The Heartbreakers'",0.0,254.98077,9,0.371,138.916,4,0.152,"b'Christmas All Over Again'",0,0.7798380917672508,0.5683505032022476,0.7519686030008843,0.258,0.0,-7.72,239.119
4511,"b'SOULUPQ12A67ADF8BC'",66555,"b'Thirst'","b'ARQJBXN1187B9B11D9'",52.88356,"b'UK - England - South West'",-1.97406,"b'Thirst'",0.0,237.5571,0,0.426,86.459,4,0.611,"b'Planet E.'",0,0.5694255788316922,0.30318897983478016,nan,0.126,0.0,-5.801,231.77
4512,"b'SOCTUNO12A8C14050A'",307773,"b'Live At Alexandra Palace'","b'ARXDQJB1187FB57154'",51.50632,"b'London England'",-0.12714,"b'Faithless'",0.0,197.79873,0,0.712,90.718,1,0.831,"b'I Want More - Part 1'",0,0.8130130889348834,0.5485336545339214,nan,0.0,0.0,-7.133,197.799
4513,"b'SOGBVCL12AB0187F83'",774095,"b"Let's Smile !"","b'AR18AJW1187FB3F9FA'",,"b''",,"b'F.I.R.'",0.0,232.48934,5,0.694,85.96,4,0.485,"b'I Am Here'",2009,0.537385267380566,0.37054072644269315,0.4802369206357505,0.898,0.0,-6.388,218.552
4514,"b'SODRNQF12AB0182322'",45175,"b'Bluesbreakers With Eric Clapton - Deluxe Edition'","b'ARJ9DSA1187B990E00'",,"b''",,"b'John Mayall & The Bluesbreakers'",0.0,129.48853,2,0.151,117.73,5,1.0,"b"I'm Your Witchdoctor"",1988,0.6268031063273776,0.4052346907874076,nan,0.2,0.0,-6.316,123.35
4515,"b'SOIQQYQ12A6D4F4AB7'",28295,"b"Keep Them Freaks A Rollin' - Live At Abbey Road"","b'ARJB9TE1187FB3A9F8'",,"b''",,"b'The Edgar Broughton Band'",0.0,594.85995,0,0.261,131.184,4,0.747,"b'Out Demons Out (Live) (2004 Digital Remaster)'",0,0.5240081723196667,0.3490378943527972,nan,0.264,0.0,-9.607,527.644
4516,"b'SOQEBKX12A8C140A0F'",307073,"b'3 Originals'","b'ARDGB6U1187FB3AD07'",51.50632,"b'London England'",-0.12714,"b'Eurythmics'",0.0,305.10975,5,0.758,140.549,4,0.842,"b'Better To Have Lost In Love (Than Never To Have Loved)'",0,0.7510076200369779,0.5236990777653908,nan,0.165,0.0,-12.602,293.349
4517,"b'SOKALAO12AB017F5B3'",538039,"b'Cooleyhighharmony - Expanded Edition'","b'ARR9XGB1187B9912E6'",,"b'Philadelphia PA'",,"b'Boyz II Men'",0.0,245.75955,9,0.055,112.258,4,0.897,"b'Motownphilly'",1991,0.7909228479560918,0.6011849417940898,nan,0.113,0.0,-7.943,235.259
4518,"b'SOXGZAI12A6D4F4199'",23951,"b'Come A Little Bit Closer'","b'ARBJI5N1187FB400D0'",40.71455,"b'New York NY'",-74.00712,"b'Jay & The Americans'",0.0,173.58322,10,0.537,86.442,4,0.921,"b'Tomorrow'",1990,0.5473251469716055,0.35970936326976416,0.42744657148843085,0.392,0.0,-16.685,169.378
4519,"b'SORWPOH12A6D4FBC6C'",65218,"b'Wer spricht'","b'ARECPYG11C8A42B5BF'",,"b''",,"b'1. Futurologischer Congress'",0.0,135.41832,8,0.433,164.35,4,0.438,"b'Tokyo'",0,0.37476310334581664,0.2569779936917517,0.0,0.0,0.0,-13.587,128.998
4520,"b'SOFDOQF12A67ADD049'",17127,"b'Que No Se Extinga La Llama!'","b'ARYC2P31187B9B9AB7'",,"b''",,"b'Seguridad Social'",0.0,278.38649,5,1.0,174.037,4,0.0,"b'Un Pensamiento'",1991,0.5623863004235417,0.3903610047576713,0.0,0.545,0.0,-8.978,278.386
4521,"b'SONZLMF12A58A7A6E2'",254896,"b'Crush The Dream'","b'ARZ78EG1187FB4638E'",,"b''",,"b'Malefaction'",0.0,51.12118,0,0.518,120.112,1,0.0,"b'Abused And Unloved'",0,0.3982187703864674,0.27948312712204865,nan,0.0,0.0,-3.642,51.121
4522,"b'SOIRJHK12A67020A7B'",12151,"b'The Sonet Blues Story'","b'AR8ACFK1187B9B4063'",,"b'New Orleans LA'",,"b'Champion Jack Dupree'",0.0,254.24934,0,0.57,178.929,1,0.0,"b'One Scotch_ One Bourbon_ One Beer'",0,0.5380848292044943,0.3135007553703385,nan,0.403,0.0,-8.61,239.102
4523,"b'SOPUPKV12A6D4FD6FD'",238352,"b'Hillbilly Fever'","b'AR9HABI1187FB3ACAA'",,"b'Blue Lick KY'",,"b'Red Foley'",0.0,122.51383,2,0.144,98.173,4,0.0,"b"Choc'late Ice Cream Cone"",0,0.4817035856704062,0.3426267906019089,nan,0.676,0.0,-10.64,117.133
4524,"b'SOWEVZH12CF54662C8'",506495,"b"Kill 'Em All"","b'ART5MUE1187B98C961'",,"b'Los Angeles CA'",,"b'Metallica'",0.0,311.19628,11,0.066,88.73,4,0.251,"b'Metal Militia'",1982,0.8641432188835296,0.7261743869109205,nan,0.191,0.0,-9.507,300.391
4525,"b'SOGPTDY12AB01890BE'",652779,"b'On My Mind - Remixes Part 2 (feat. Ben Onono)'","b'ARE17W51187FB5381B'",51.50632,"b'London'",-0.12714,"b'Rui Da Silva'",0.0,437.28934,4,0.613,127.993,4,0.076,"b'On My Mind (feat. Ben Onono) (The Drill-Re-Work Dub)'",0,0.6251867974682902,0.38880031291510264,nan,2.351,0.0,-8.649,406.181
4526,"b'SOZXRRC12AB017D5C4'",535950,"b'Space Opera II'","b'ARUG0QH1187B99613A'",,"b''",,"b'Space Opera'",0.0,68.41424,2,0.576,107.969,1,0.0,"b'Awake II'",0,0.408514706445582,0.27201576265530986,nan,0.0,0.0,-6.157,66.09
4527,"b'SOHYDPA12B0B80B77C'",819,"b'Ill Communication'","b'ARLHO5Z1187FB4C861'",,"b'New York NY'",,"b'Beastie Boys'",0.0,132.51873,4,0.858,142.409,4,0.0,"b"Eugene's Lament"",1994,0.8531245232756404,0.5916280240080216,nan,0.183,0.0,-14.421,132.519
4528,"b'SOSRWWL12A6D4FBBB6'",65428,"b'1970: The Complete Fun House Sessions'","b'ARLR9U31187B9A71AD'",42.32807,"b'Ann Arbor MI'",-83.7336,"b'The Stooges'",0.0,27.0624,0,0.0,26.663,4,0.0,"b'Lost In The Future (False Start -#1)'",0,0.7326033944243092,0.49705095869202826,0.4507622416414992,0.0,0.0,-10.77,27.062
4529,"b'SOKAQXL12AB0183208'",405866,"b'Volontany'","b'ARQ0JU31187B99B2B5'",,"b''",,"b'Rajery'",0.0,294.24281,4,0.378,153.922,5,1.0,"b'Mihodina ny tany'",0,0.48177310651806365,0.3003831773042367,0.2334994855627058,0.0,0.0,-10.836,279.528
4530,"b'SOYRTWG12A8C142BC1'",477767,"b'Honky Tonk Man:  The Essential Johnny Horton 1956-1960'","b'ARTBFV61187FB3C250'",34.05349,"b'Los Angeles CA'",-118.24532,"b'Johnny Horton'",0.0,132.23138,7,0.623,179.49,1,0.0,"b'The Woman I Need (Honky Tonk Mind)'",2000,0.6104277251451776,0.43816822618224227,0.439202489315343,0.138,0.0,-11.806,127.507
4531,"b'SOYXIXE12AB018388E'",331330,"b'Tie A Yellow Ribbon'","b'ARV88461187FB427C5'",,"b''",,"b'Johnny Carver'",0.0,169.27302,9,0.8,163.081,4,0.213,"b"Goodtime Charlie's Got The Blues"",0,0.31575990894083295,0.0,nan,0.484,0.0,-20.088,159.91
4532,"b'SORAUDM12AB0181656'",624882,"b'The Four Kings Of Blues Guitar'","b'ARRT66G1187FB3DDF9'",,"b'Gilmer TX'",,"b'Freddie King'",0.0,332.45995,2,1.0,159.869,4,0.809,"b'Key To The Highway'",1971,0.6096366979313602,0.3825930008756608,nan,0.264,0.0,-13.607,328.255
4533,"b'SOWVZEP12A6D4F7441'",85163,"b'Dil Kare'","b'AR0V0SR1187B99DDB4'",,"b''",,"b'Sukhbir'",0.0,339.87873,0,0.113,180.025,4,0.103,"b'Balle Balle'",0,0.4468012701781473,0.3237570153347115,0.2884816426560289,0.0,0.0,-10.136,331.598
4534,"b'SOZZEXN12AB0184E54'",711692,"b'Wunderland (plus Bonustracks)'","b'ARJJYQS1187B996882'",,"b''",,"b'Pyrolator'",0.0,180.24444,4,0.281,90.248,5,0.437,"b'Passage To Melilla'",2005,0.4566206872218679,0.34776698016403446,0.0,3.344,0.0,-8.045,166.435
4535,"b'SOAXYAX12A6D4FE44D'",128106,"b'The Curse'","b'ARMOHN71187FB3959F'",33.6671,"b'Orange County CA'",-117.76505,"b'Atreyu'",0.0,74.34404,10,0.268,90.625,4,0.399,"b'Blood Children (an Introduction) (Album Version)'",2004,0.8218442551240023,0.5924394855278091,0.6638119036078568,5.451,0.0,-20.639,74.344
4536,"b'SOKFHZG12AB0183FE5'",634063,"b'Bssst.....Tisincina!'","b'ARH312K1187FB3F1D4'",,"b''",,"b'Beogradski Sindikat'",0.0,298.68363,5,0.67,190.042,4,0.237,"b'Plejersko ponasanje'",0,0.520002445238985,0.46087511344909887,0.0,0.38,0.0,-3.234,295.126
4537,"b'SOIFUXC12AB0182A9B'",531645,"b'Before The L.O.X.'","b'ARQHJLT11F50C4C101'",41.51776,"b'Connecticut'",-72.75753,"b'Bomb Squad'",0.0,115.69587,8,0.382,175.708,7,0.703,"b'Never Be (Bonus Track)'",0,0.5296806732679338,0.3508567303896128,nan,0.0,0.0,-8.169,115.696
4538,"b'SOYYSKP12A67021A9E'",13924,"b'A Little Deeper'","b'AR21YNH1187FB49649'",51.50632,"b'London'",-0.12714,"b'Ms. Dynamite'",0.0,56.13669,9,0.626,112.991,3,0.768,"b'Natural High (Interlude)'",2002,0.5896946052467457,0.38386370432771433,0.6068072928412985,0.316,0.0,-15.339,51.304
4539,"b'SOVDYQP12AB01824EC'",439748,"b'Fly'","b'AR11YQ81187FB3C654'",,"b'Austin TX'",,"b'Dixie Chicks'",0.0,201.16853,2,0.634,153.447,1,0.0,"b'Hole In My Head'",1999,0.827409365182026,0.5769022809896106,0.7063174733904951,0.607,0.0,-7.279,187.548
4540,"b'SOJBPQJ12A8AE4738C'",279413,"b'Cartel'","b'AR3DCWS1187B9A4416'",41.88415,"b'CHICAGO US'",-87.63241,"b'Cartel'",0.0,234.1873,0,0.496,151.956,4,0.854,"b'Georgia'",0,0.757801082321389,0.43425005015015267,nan,0.0,0.0,-4.619,224.096
4541,"b'SOHMNPP12A58A7AE4B'",23447,"b'Long Black Train'","b'ARKZ13R1187FB54FEE'",,"b''",,"b'Josh Turner'",0.0,207.93424,0,0.553,87.029,3,0.332,"b"What It Ain't"",0,0.7918015555562029,0.6373023425023422,0.40790171721807383,0.38,0.0,-5.628,203.378
4542,"b'SOTINEI12A6D4FB826'",49911,"b'Tundra'","b'AR9E0A21187B989609'",,"b''",,"b'Anneli Drecker'",0.0,262.50404,8,0.052,120.196,4,0.0,"b'Fire Alarm'",0,0.505115114643318,0.33961429528347165,0.36727341580934564,0.241,0.0,-6.808,249.498
4543,"b'SOFUODO12A8C1403E6'",308407,"b'The Complete Blue Horizon Sessions'","b'AR243ZT1187B9A98D2'",32.29869,"b'Jackson MS'",-90.18049,"b'Otis Spann'",0.0,318.22322,2,0.337,114.241,1,0.0,"b'Someday Baby'",1995,0.5344643522287597,0.36868937254805195,nan,0.113,0.0,-9.154,312.97
4544,"b'SOVQOXC12CF546326C'",290135,"b'Cheap Thrills/Kozmic Blues/Pearl'","b'ARS86AJ1187B9B4225'",,"b'Port Arthur TX'",,"b'Janis Joplin'",0.0,205.53098,0,0.589,74.961,4,0.036,"b'Get It While You Can'",1971,0.803810767746571,0.5599258685693549,nan,2.641,0.0,-10.514,196.522
4545,"b'SOWEHVB12A6D4F8F0B'",56996,"b'The Projected Passion Revue'","b'AR8CT8U1187FB4D803'",52.47859,"b'Birmingham England'",-1.9086,"b'Dexys Midnight Runners'",0.0,202.39628,4,0.212,119.448,1,0.387,"b'Spiritual Passion (aka Dubious)'",2007,0.6797935559497998,0.4894582584706414,nan,0.554,0.0,-8.211,193.881
4546,"b'SONSRKM12AB018E7DA'",821487,"b'Hard Rock Live'","b'ARD8JVH1187FB4DA04'",,"b'England'",,"b'Bad Company'",0.0,296.12363,0,0.015,130.049,4,0.25,"b'Simple Man'",1976,0.6968168917909224,0.48210001892032256,nan,0.0,0.0,-9.045,296.124
4547,"b'SOQJYCE12A6D4F4844'",26872,"b'Antarctica / China'","b'ARMPRI31187FB4F7D9'",39.37413,"b'Volos Greece'",22.95775,"b'Vangelis'",0.0,416.7571,4,0.406,162.441,4,0.058,"b'Other Side Of Antarctica'",1983,0.7728719945919372,0.4737005012967777,0.6487334460853774,0.258,0.0,-18.335,394.536
4548,"b'SOQVPTA12A8C13F598'",225152,"b'the no music.'","b'ARNVM131187B990D2B'",,"b'Oakland CA'",,"b'themselves'",0.0,245.31546,8,0.681,80.051,3,1.0,"b'You Devil You'",2002,0.6282744489330068,0.42883453621653383,0.5275553561232935,0.0,0.0,-11.163,237.453
4549,"b'SODCVNW12AB0183A41'",389872,"b'Voices Of Americana: Barbara Lynn '","b'ARXDDH31187FB3DF1C'",30.08615,"b'Beaumont TX'",-94.10158,"b'Barbara Lynn'",0.0,156.42077,7,0.252,120.16,1,0.041,"b'It Ain\x19t No Good To be Good '",0,0.5474853014247726,0.3484081811185917,0.0,0.142,0.0,-16.796,146.53
4550,"b'SOXJKNO12A81C1FE08'",132223,"b'Abigail'","b'ARXX9J41187B9AE4D0'",,"b''",,"b'King Diamond'",0.0,263.57506,11,0.0,140.582,4,0.037,"b'Shrine (Reissue) (Album Version)'",0,0.7837469175582066,0.4655426717718705,0.0,0.281,0.0,-4.153,245.075
4551,"b'SOCGXWX12A6D4F98AA'",55366,"b'Beyond The Missouri Sky'","b'AR1CD5Z1187B98F2C2'",40.76596,"b'Shenandoah IA'",-95.3756,"b'Pat Metheny / Charlie Haden'",0.0,373.41995,7,0.48,200.199,7,1.0,"b'Message To A Friend'",0,0.6182968439727855,0.46397951389833614,0.414822707803878,0.462,0.0,-23.149,360.67
4552,"b'SOYGQGQ12AB0180EAC'",559962,"b'Diarrhea Of A Madman'","b'ARQFKVO1187B9B1777'",,"b''",,"b'Dave Brockie Experience'",0.0,100.10077,8,0.011,187.232,4,0.0,"b'Too Much Stuff'",2001,0.4843337579660785,0.33593551225154833,0.4287022625232594,0.217,0.0,-3.931,96.7
4553,"b'SONCWSL12A6D4F419D'",23951,"b'Come A Little Bit Closer'","b'ARBJI5N1187FB400D0'",40.71455,"b'New York NY'",-74.00712,"b'Jay & The Americans'",0.0,149.89016,2,0.409,131.01,4,0.542,"b"Let's Lock The Door (And Throw Away The Key)"",1990,0.5473251469716055,0.35970936326976416,0.5571877675186344,0.496,0.0,-10.623,140.661
4554,"b'SOYWXNN12AB018AC20'",470927,"b'The Singles Part 1'","b'AR0SZW11187B98C5E5'",40.71455,"b'NY - New York City'",-74.00712,"b'Beat Pharmacy'",0.0,569.46893,10,0.0,124.075,5,1.0,"b'Floating (Edit)'",0,0.5300303136186575,0.34440257522687245,0.349166902124596,1.507,0.0,-14.698,545.994
4555,"b'SOBCLGN12A6D4F6FF5'",34581,"b'Rhinoceros'","b'AR6D5OM1187B993D9E'",52.50524,"b'UK - England - West Midlands'",-1.81531,"b'Rhinoceros'",0.0,280.24118,2,0.279,103.387,1,0.0,"b"You're My Girl (LP Version)"",2002,0.5733867241175619,0.3286500963876695,nan,0.34,0.0,-8.826,267.32
4556,"b'SOZGUEI12A8C139953'",212730,"b'Bury Your Dead'","b'ARG9E8O1187B99AB4F'",42.31256,"b'Boston Massachusetts'",-71.08868,"b'Bury Your Dead'",0.0,151.71873,11,0.256,134.054,4,0.822,"b"A Devil's Ransom (Album Version)"",2008,0.825962346021387,0.5068047444183583,0.5466354885721183,0.0,0.0,-5.016,147.992
4557,"b'SOAWTJD12A6D4F4BB4'",78918,"b'The Trashcan Electric E.P.'","b'ARAFRFP1187FB4230B'",,"b''",,"b'Williamson'",0.0,203.17995,6,0.555,110.032,4,1.0,"b'Breathe Easy'",2005,0.47877083386113156,0.3278752947930538,0.0,2.258,0.0,-10.132,189.904
4558,"b'SOCRYER12A6701CD40'",10168,"b'Neighborhood Watch'","b'AR0CANF1187B9AF35F'",34.05349,"b'Los Angeles California'",-118.24532,"b'Dilated Peoples'",0.0,236.59057,11,0.662,88.176,4,0.622,"b'World On Wheels'",2004,0.8048388888270448,0.45784115609436704,0.5854528517755737,0.0,0.0,-8.695,233.349
4559,"b'SOYQHTY12AC95F048D'",785343,"b'Die fr\xc3\xbchen Jahre'","b'AR64H7U1187B990997'",,"b''",,"b'Steinwolke'",0.0,409.88689,7,0.038,83.697,4,1.0,"b'Erinnerung an die Meseta'",0,0.45550203614542595,0.09188611916427952,nan,0.0,0.0,-14.35,405.043
4560,"b'SOJSJTR12AB0188131'",681230,"b'God Bless Tiny Tim: The Complete Reprise Studio Masters... And More'","b'ARPBNLO1187FB3D52F'",40.71455,"b'New York NY'",-74.00712,"b'Tiny Tim'",0.0,177.00526,10,0.571,105.85,4,0.0,"b'Stay Down Here Where You Belong'",1968,0.5934960438312681,0.4048973354801111,nan,0.0,0.0,-12.256,166.435
4561,"b'SOQQUFP12AB0189123'",661537,"b'Hoop of Flame'","b'ARAHILU122988FD7D1'",37.77916,"b'California - SF'",-122.42005,"b'Mind Furniture'",0.0,221.04771,2,0.73,84.57,5,0.198,"b'Hoop of Flame (III. Between Two Worlds)'",0,0.031013498945186273,0.0,nan,2.705,0.0,-8.98,212.393
4562,"b'SOPOKGS12AB01823C0'",371428,"b'Drouz'","b'ARGSOPB1241B9CBB58'",,"b''",,"b'Drouz'",0.0,286.98077,0,0.372,85.187,3,0.665,"b'Turn Me Around'",0,0.4330194367105166,0.2519681251676274,0.0,0.136,0.0,-12.235,278.581
4563,"b'SOPTWAH12AB017F9CE'",405866,"b'Volontany'","b'ARQ0JU31187B99B2B5'",,"b''",,"b'Rajery'",0.0,219.48036,4,0.475,132.666,5,0.909,"b'Mahafinaritra'",2005,0.48177310651806365,0.3003831773042367,0.0,0.197,0.0,-8.236,211.296
4564,"b'SOBFXZB12A8C1357BB'",260850,"b'Dawg Call (Who Let the Dawgs Out)'","b'AR21K7Q1187FB3D248'",,"b''",,"b'12 Gauge'",0.0,185.28608,1,0.238,85.078,5,1.0,"b'Dawg Call (Acappella)'",0,0.4801615982244649,0.1607405449451007,0.0,0.316,0.0,-12.673,183.211
4565,"b'SOEZPZF12AC468E07F'",746212,"b'Komplett durch'","b'ARLKMZE1269FB37388'",,"b''",,"b'Die Bandbreite'",0.0,289.38404,8,0.044,90.889,4,0.514,"b'Try to live'",0,0.5408624970867201,0.29411482768319097,nan,0.0,0.0,-5.515,278.297
4566,"b'SODMROH12A8C13677E'",90438,"b'Night At The Museum'","b'ARFFDZU1187FB50682'",40.71455,"b'New York NY'",-74.00712,"b'Alan Silvestri'",0.0,81.50159,0,0.377,84.615,1,0.921,"b'Full House'",2006,0.6293018056764849,0.45077989068682317,0.26695518627553855,0.444,0.0,-18.114,81.502
